#dt[s] uptime[s] startGPS[s] stopGPS[s] TS sqrt(TS) flux[TeV^-1cm^-2s^-1] fluxErr
#dt[s] uptime[s] startGPS[s] stopGPS[s] TS sqrt(TS) flux[TeV^-1cm^-2s^-1] fluxErr
#dt[s] uptime[s] startGPS[s] stopGPS[s] TS sqrt(TS) flux[TeV^-1cm^-2s^-1] fluxErr
#dt[s] uptime[s] startGPS[s] stopGPS[s] TS sqrt(TS) flux[TeV^-1cm^-2s^-1] fluxErr
5214.000000  5214.000000  1241989983.000096944  1241995197.000096944  0.000000  0.000000  0.000000e+00  2.452833e-11
#dt[s] uptime[s] startGPS[s] stopGPS[s] TS sqrt(TS) flux[TeV^-1cm^-2s^-1] fluxErr
10777.000000  79.298188  1241995197.000031263  1242005974.000031263  -nan  -nan  -nan  inf
#dt[s] uptime[s] startGPS[s] stopGPS[s] TS sqrt(TS) flux[TeV^-1cm^-2s^-1] fluxErr
10777.000000  79.298188  1241995197.000031263  1242005974.000031263  -nan  -nan  -nan  inf
#dt[s] uptime[s] startGPS[s] stopGPS[s] TS sqrt(TS) flux[TeV^-1cm^-2s^-1] fluxErr
5214.000000  5214.000000  1241989983.000096944  1241995197.000096944  0.000000  0.000000  0.000000e+00  4.484240e-11
#dt[s] uptime[s] startGPS[s] stopGPS[s] TS sqrt(TS) flux[TeV^-1cm^-2s^-1] fluxErr
10777.000000  79.298188  1241995197.000031263  1242005974.000031263  -nan  -nan  -nan  inf
5214.000000  5214.000000  1241989983.000096944  1241995197.000096944  0.000000  0.000000  0.000000e+00  9.026821e-11
#dt[s] uptime[s] startGPS[s] stopGPS[s] TS sqrt(TS) flux[TeV^-1cm^-2s^-1] fluxErr
5214.000000  5214.000000  1241989983.000096944  1241995197.000096944  0.000000  0.000000  0.000000e+00  1.667105e-10
